timestamp,source,symbol,data_type,price,bid,ask,volume,quote_volume,high_24h,low_24h,price_change_24h,bids,asks,bid_volume,ask_volume,instrument,strike,expiry,type,open_interest,iv,mark
2025-07-10 09:24:09.970936+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2780.49000000', '8.98040000'], ['2780.48000000', '0.53220000'], ['2780.47000000', '6.30410000'], ['2780.46000000', '0.00380000'], ['2780.44000000', '0.00550000'], ['2780.43000000', '0.00970000'], ['2780.42000000', '0.76080000'], ['2780.41000000', '0.00550000'], ['2780.40000000', '0.00370000'], ['2780.39000000', '0.00190000']]","[['2780.50000000', '39.54020000'], ['2780.51000000', '0.14970000'], ['2780.53000000', '0.00550000'], ['2780.54000000', '0.01290000'], ['2780.56000000', '0.00570000'], ['2780.57000000', '0.96750000'], ['2780.58000000', '0.00360000'], ['2780.59000000', '0.06860000'], ['2780.60000000', '1.10200000'], ['2780.63000000', '0.18200000']]",16.607599999999998,42.037699999999994,,,,,,,
2025-07-10 09:24:11.106952+00:00,binance,BTCUSDT,spot,111115.41,111115.41,111115.42,18785.29472,2075025381.8010082,111999.79,108503.0,2.279,,,,,,,,,,,
2025-07-10 09:24:11.197527+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111115.41000000', '0.83309000'], ['111115.40000000', '0.07706000'], ['111115.32000000', '0.00029000'], ['111115.19000000', '0.01420000'], ['111115.00000000', '0.00100000'], ['111114.92000000', '0.00116000'], ['111114.49000000', '0.00068000'], ['111114.48000000', '0.00019000'], ['111114.47000000', '0.20079000'], ['111114.46000000', '0.22506000']]","[['111115.42000000', '10.54243000'], ['111116.08000000', '0.00144000'], ['111116.13000000', '0.00010000'], ['111116.14000000', '0.01520000'], ['111116.77000000', '0.00005000'], ['111116.85000000', '0.00005000'], ['111117.21000000', '0.00044000'], ['111117.29000000', '0.00010000'], ['111117.30000000', '0.29705000'], ['111117.65000000', '0.00049000']]",1.35352,10.857349999999999,,,,,,,
2025-07-10 09:24:11.289609+00:00,binance,ETHUSDT,spot,2780.47,2780.47,2780.48,846680.8484,2313156916.051861,2823.18,2606.49,6.432,,,,,,,,,,,
2025-07-10 09:24:11.381673+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2780.47000000', '6.36800000'], ['2780.46000000', '0.00950000'], ['2780.44000000', '0.00550000'], ['2780.43000000', '0.00970000'], ['2780.42000000', '0.76080000'], ['2780.41000000', '0.00760000'], ['2780.40000000', '0.00370000'], ['2780.39000000', '0.00190000'], ['2780.38000000', '0.00190000'], ['2780.37000000', '0.00380000']]","[['2780.48000000', '73.10610000'], ['2780.49000000', '7.92470000'], ['2780.50000000', '1.53580000'], ['2780.51000000', '0.14970000'], ['2780.53000000', '0.00550000'], ['2780.54000000', '0.01290000'], ['2780.56000000', '0.00190000'], ['2780.58000000', '0.00360000'], ['2780.59000000', '0.06860000'], ['2780.60000000', '1.10200000']]",7.1724,83.91080000000001,,,,,,,
2025-07-10 09:24:12.483400+00:00,binance,BTCUSDT,spot,111115.41,111115.41,111115.42,18785.19183,2075014244.487647,111999.79,108503.0,2.279,,,,,,,,,,,
2025-07-10 09:24:12.580330+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111115.41000000', '0.99208000'], ['111115.40000000', '0.00714000'], ['111115.32000000', '0.00029000'], ['111115.20000000', '0.00010000'], ['111115.19000000', '0.01420000'], ['111115.00000000', '0.00100000'], ['111114.92000000', '0.00116000'], ['111114.49000000', '0.00068000'], ['111114.48000000', '0.00019000'], ['111114.47000000', '0.20079000']]","[['111115.42000000', '11.25189000'], ['111116.08000000', '0.00144000'], ['111116.13000000', '0.00010000'], ['111116.14000000', '0.01520000'], ['111116.77000000', '0.00005000'], ['111116.85000000', '0.00005000'], ['111117.29000000', '0.00010000'], ['111117.30000000', '0.29705000'], ['111117.65000000', '0.00049000'], ['111117.88000000', '0.00005000']]",1.21763,11.566419999999999,,,,,,,
2025-07-10 09:24:12.678424+00:00,binance,ETHUSDT,spot,2780.47,2780.47,2780.48,846676.7798,2313146289.144397,2823.18,2606.49,6.432,,,,,,,,,,,
2025-07-10 09:24:12.792572+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2780.47000000', '6.21330000'], ['2780.46000000', '0.00950000'], ['2780.44000000', '0.00550000'], ['2780.43000000', '0.00970000'], ['2780.42000000', '0.76080000'], ['2780.41000000', '0.00760000'], ['2780.40000000', '0.00370000'], ['2780.39000000', '0.00190000'], ['2780.38000000', '0.00190000'], ['2780.37000000', '0.00380000']]","[['2780.48000000', '73.11730000'], ['2780.49000000', '7.92470000'], ['2780.50000000', '1.51140000'], ['2780.51000000', '0.14970000'], ['2780.53000000', '0.00550000'], ['2780.54000000', '0.01290000'], ['2780.56000000', '0.00190000'], ['2780.58000000', '0.00360000'], ['2780.59000000', '0.06860000'], ['2780.60000000', '1.10200000']]",7.0177,83.89760000000001,,,,,,,
2025-07-10 09:24:13.891459+00:00,binance,BTCUSDT,spot,111115.42,111115.41,111115.42,18785.19858,2075014995.4327447,111999.79,108503.0,2.279,,,,,,,,,,,
2025-07-10 09:24:13.996466+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111115.41000000', '0.92739000'], ['111115.40000000', '0.00709000'], ['111115.32000000', '0.00029000'], ['111115.20000000', '0.00010000'], ['111115.19000000', '0.01420000'], ['111115.00000000', '0.00100000'], ['111114.92000000', '0.00116000'], ['111114.49000000', '0.00068000'], ['111114.48000000', '0.00019000'], ['111114.47000000', '0.24374000']]","[['111115.42000000', '11.19765000'], ['111116.08000000', '0.00144000'], ['111116.13000000', '0.00010000'], ['111116.14000000', '0.01520000'], ['111116.77000000', '0.00005000'], ['111116.85000000', '0.00005000'], ['111117.29000000', '0.00010000'], ['111117.30000000', '0.29705000'], ['111117.65000000', '0.00049000'], ['111117.88000000', '0.00005000']]",1.1958400000000002,11.512179999999999,,,,,,,
2025-07-10 09:24:14.090222+00:00,binance,ETHUSDT,spot,2780.47,2780.47,2780.48,846676.8852,2313146584.760926,2823.18,2606.49,6.432,,,,,,,,,,,
2025-07-10 09:24:14.182724+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2780.47000000', '5.76840000'], ['2780.46000000', '0.01140000'], ['2780.45000000', '0.00190000'], ['2780.44000000', '0.00550000'], ['2780.43000000', '0.00590000'], ['2780.42000000', '0.00190000'], ['2780.41000000', '0.00760000'], ['2780.40000000', '0.00370000'], ['2780.39000000', '0.00190000'], ['2780.38000000', '0.00570000']]","[['2780.48000000', '91.76530000'], ['2780.49000000', '8.73090000'], ['2780.50000000', '1.50870000'], ['2780.51000000', '0.14970000'], ['2780.53000000', '0.00550000'], ['2780.54000000', '0.01290000'], ['2780.56000000', '0.00190000'], ['2780.57000000', '0.00370000'], ['2780.58000000', '0.00360000'], ['2780.59000000', '0.06850000']]",5.813899999999999,102.25070000000001,,,,,,,
2025-07-10 09:24:15.279846+00:00,binance,BTCUSDT,spot,111115.41,111115.41,111115.42,18785.45353,2075043491.2946794,111999.79,108503.0,2.279,,,,,,,,,,,
