timestamp,source,symbol,data_type,bids,asks,bid_volume,ask_volume,price,bid,ask,volume,quote_volume,high_24h,low_24h,price_change_24h,price_acceleration,volume_anomaly,instrument,strike,expiry,type,open_interest,iv,mark
2025-07-10 08:53:03.844607+00:00,binance,ETHUSDT,spot,,,,,2788.65,2788.64,2788.65,847290.7315,2313180203.141374,2823.18,2604.37,6.692,,,,,,,,,
2025-07-10 08:53:03.952925+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '15.99290000'], ['2788.63000000', '0.00760000'], ['2788.62000000', '0.00590000'], ['2788.61000000', '0.00550000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.19690000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.43860000'], ['2788.54000000', '1.44670000'], ['2788.53000000', '0.00190000']]","[['2788.65000000', '85.88430000'], ['2788.66000000', '1.53320000'], ['2788.67000000', '3.55890000'], ['2788.68000000', '1.44290000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00550000'], ['2788.71000000', '0.00400000'], ['2788.72000000', '0.00740000'], ['2788.73000000', '0.00190000'], ['2788.74000000', '0.00190000']]",18.1034,92.4438,,,,,,,,,,,,,,,,,
2025-07-10 08:53:05.055356+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18765.2016,2072492257.1467874,111999.79,108503.0,2.424,,,,,,,,,
2025-07-10 08:53:05.149382+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '4.67241000'], ['111294.98000000', '0.00029000'], ['111294.97000000', '0.00368000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00010000'], ['111294.82000000', '0.09020000'], ['111294.68000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.99000000', '0.00005000']]","[['111295.00000000', '1.76924000'], ['111295.01000000', '0.00135000'], ['111295.03000000', '0.00006000'], ['111295.18000000', '0.00006000'], ['111295.48000000', '0.00010000'], ['111295.49000000', '0.01481000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000'], ['111296.71000000', '0.00005000']]",4.7769900000000005,1.8128599999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:53:05.245761+00:00,binance,ETHUSDT,spot,,,,,2788.64,2788.64,2788.65,847279.8651,2313151951.874353,2823.18,2604.37,6.685,,,,,,,,,
2025-07-10 08:53:05.338643+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '17.58980000'], ['2788.63000000', '0.00380000'], ['2788.62000000', '0.00590000'], ['2788.61000000', '0.00550000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.19690000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.43860000'], ['2788.54000000', '1.44670000'], ['2788.53000000', '0.00190000']]","[['2788.65000000', '85.86500000'], ['2788.66000000', '1.53320000'], ['2788.67000000', '3.55890000'], ['2788.68000000', '1.44290000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00550000'], ['2788.71000000', '0.00400000'], ['2788.72000000', '0.00740000'], ['2788.73000000', '0.00190000'], ['2788.74000000', '0.00190000']]",19.6965,92.4245,,,,,,,,,,,,,,,,,
2025-07-10 08:53:06.435842+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18765.19841,2072491912.837073,111999.79,108503.0,2.424,,,,,,,,,
2025-07-10 08:53:06.536998+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.10301000'], ['111294.98000000', '0.00034000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.82000000', '0.00010000'], ['111294.71000000', '0.00010000'], ['111294.70000000', '0.02725000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000']]","[['111295.00000000', '3.56243000'], ['111295.01000000', '0.00140000'], ['111295.03000000', '0.00006000'], ['111295.18000000', '0.00006000'], ['111295.39000000', '0.00006000'], ['111295.48000000', '0.00010000'], ['111295.49000000', '0.04262000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000']]",3.14116,3.63392,,,,,,,,,,,,,,,,,
2025-07-10 08:53:06.640376+00:00,binance,ETHUSDT,spot,,,,,2788.64,2788.64,2788.65,847275.3845,2313140239.542079,2823.18,2604.37,6.668,,,,,,,,,
2025-07-10 08:53:06.733560+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '18.68090000'], ['2788.63000000', '0.00590000'], ['2788.62000000', '0.00190000'], ['2788.61000000', '0.00760000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.00380000'], ['2788.58000000', '0.00190000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00740000'], ['2788.55000000', '0.00190000']]","[['2788.65000000', '87.29020000'], ['2788.66000000', '1.53500000'], ['2788.67000000', '3.55510000'], ['2788.68000000', '0.00190000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00930000'], ['2788.71000000', '0.84640000'], ['2788.72000000', '0.00550000'], ['2788.73000000', '0.00190000'], ['2788.74000000', '0.00190000']]",18.715099999999996,93.251,,,,,,,,,,,,,,,,,
2025-07-10 08:53:07.834810+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18765.19831,2072491901.970997,111999.79,108503.0,2.424,,,,,,,,,
2025-07-10 08:53:07.927155+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.43061000'], ['111294.98000000', '0.00034000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.82000000', '0.00010000'], ['111294.71000000', '0.00010000'], ['111294.70000000', '0.02725000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000']]","[['111295.00000000', '3.56250000'], ['111295.01000000', '0.00145000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.48000000', '0.00010000'], ['111295.49000000', '0.04252000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.77000000', '0.00006000'], ['111296.00000000', '0.00300000']]",3.4687600000000005,3.6385300000000003,,,,,,,,,,,,,,,,,
2025-07-10 08:53:08.021609+00:00,binance,ETHUSDT,spot,,,,,2788.65,2788.64,2788.65,847270.5749,2313127671.471679,2823.18,2604.37,6.638,,,,,,,,,
2025-07-10 08:53:08.114388+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '18.67900000'], ['2788.63000000', '0.00590000'], ['2788.62000000', '0.00190000'], ['2788.61000000', '0.00760000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.00380000'], ['2788.58000000', '0.00190000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00740000'], ['2788.55000000', '0.00190000']]","[['2788.65000000', '86.42610000'], ['2788.66000000', '1.53500000'], ['2788.67000000', '4.27610000'], ['2788.68000000', '0.00190000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00930000'], ['2788.71000000', '0.84640000'], ['2788.72000000', '0.00550000'], ['2788.73000000', '0.00190000'], ['2788.74000000', '0.00190000']]",18.713199999999993,93.10790000000001,,,,,,,,,,,,,,,,,
2025-07-10 08:53:09.213960+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.40307,2072296821.1847212,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:09.307255+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.08143000'], ['111294.98000000', '0.00034000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.82000000', '0.00010000'], ['111294.71000000', '0.00010000'], ['111294.70000000', '0.02725000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000']]","[['111295.00000000', '3.56248000'], ['111295.01000000', '0.00145000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.48000000', '0.00010000'], ['111295.49000000', '0.04252000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000'], ['111296.71000000', '0.00005000']]",3.1195800000000005,3.6385,,,,,,,,,,,,,,,,,
2025-07-10 08:53:09.400036+00:00,binance,ETHUSDT,spot,,,,,2788.64,2788.64,2788.65,847278.4112,2313149534.663393,2823.18,2604.37,6.637,,,,,,,,,
2025-07-10 08:53:09.500509+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '23.99770000'], ['2788.63000000', '0.00780000'], ['2788.62000000', '0.00190000'], ['2788.61000000', '0.00760000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.00380000'], ['2788.58000000', '0.00190000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00950000'], ['2788.55000000', '0.00190000']]","[['2788.65000000', '83.38800000'], ['2788.66000000', '1.57610000'], ['2788.67000000', '4.27610000'], ['2788.68000000', '0.00190000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00930000'], ['2788.71000000', '0.84640000'], ['2788.72000000', '0.00550000'], ['2788.73000000', '0.00190000'], ['2788.74000000', '0.00190000']]",24.03589999999999,90.11090000000002,,,,,,,,,,,,,,,,,
2025-07-10 08:53:10.599357+00:00,binance,BTCUSDT,spot,,,,,111295.0,111294.99,111295.0,18763.40718,2072297279.9917676,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:10.695318+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.80176000'], ['111294.98000000', '0.00034000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.82000000', '0.00010000'], ['111294.71000000', '0.00010000'], ['111294.70000000', '0.02725000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000']]","[['111295.00000000', '3.55935000'], ['111295.01000000', '0.00140000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.48000000', '0.00010000'], ['111295.49000000', '0.04252000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000'], ['111296.71000000', '0.00005000']]",3.83991,3.6353199999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:53:10.788162+00:00,binance,ETHUSDT,spot,,,,,2788.65,2788.64,2788.65,847279.4053,2313152319.615062,2823.18,2604.37,6.638,,,,,,,,,
2025-07-10 08:53:11.243156+00:00,binance,ETHUSDT,orderbook,"[['2788.64000000', '8.60800000'], ['2788.63000000', '0.00780000'], ['2788.62000000', '0.00190000'], ['2788.61000000', '0.00760000'], ['2788.60000000', '0.00190000'], ['2788.59000000', '0.00380000'], ['2788.58000000', '0.00190000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00950000'], ['2788.55000000', '0.00190000']]","[['2788.65000000', '82.82530000'], ['2788.66000000', '1.57610000'], ['2788.67000000', '4.27610000'], ['2788.68000000', '0.00190000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00930000'], ['2788.71000000', '0.84640000'], ['2788.72000000', '0.00550000'], ['2788.73000000', '0.20190000'], ['2788.74000000', '0.00190000']]",8.646199999999995,89.7482,,,,,,,,,,,,,,,,,
2025-07-10 08:53:12.337830+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.31801,2072287617.5890207,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:12.437762+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.15741000'], ['111294.98000000', '0.00039000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000'], ['111293.71000000', '0.00010000'], ['111293.39000000', '0.00005000']]","[['111295.00000000', '3.55347000'], ['111295.01000000', '0.00150000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03684000'], ['111296.00000000', '0.00300000']]",3.25826,3.62399,,,,,,,,,,,,,,,,,
2025-07-10 08:53:12.530702+00:00,binance,ETHUSDT,spot,,,,,2788.61,2788.61,2788.62,847280.1949,2313154527.365646,2823.18,2604.37,6.636,,,,,,,,,
2025-07-10 08:53:12.623860+00:00,binance,ETHUSDT,orderbook,"[['2788.61000000', '0.02440000'], ['2788.60000000', '0.00570000'], ['2788.59000000', '0.00380000'], ['2788.58000000', '0.00400000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00740000'], ['2788.55000000', '0.00190000'], ['2788.54000000', '0.00590000'], ['2788.53000000', '0.00190000'], ['2788.52000000', '0.00770000']]","[['2788.62000000', '110.25590000'], ['2788.63000000', '4.31900000'], ['2788.64000000', '2.85450000'], ['2788.65000000', '2.14190000'], ['2788.66000000', '0.00370000'], ['2788.67000000', '0.00760000'], ['2788.68000000', '0.00760000'], ['2788.69000000', '0.00380000'], ['2788.70000000', '0.00190000'], ['2788.71000000', '0.84430000']]",0.0646,120.4402,,,,,,,,,,,,,,,,,
2025-07-10 08:53:13.724770+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.31513,2072287309.312032,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:13.830094+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.84013000'], ['111294.98000000', '0.00039000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000'], ['111293.71000000', '0.00010000'], ['111293.39000000', '0.00005000']]","[['111295.00000000', '3.54331000'], ['111295.01000000', '0.00150000'], ['111295.03000000', '0.00465000'], ['111295.10000000', '0.00006000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03684000']]",3.9409799999999997,3.61089,,,,,,,,,,,,,,,,,
2025-07-10 08:53:13.927783+00:00,binance,ETHUSDT,spot,,,,,2788.62,2788.61,2788.62,847280.1379,2313154379.851251,2823.18,2604.37,6.637,,,,,,,,,
2025-07-10 08:53:14.025694+00:00,binance,ETHUSDT,orderbook,"[['2788.58000000', '0.02900000'], ['2788.57000000', '0.00950000'], ['2788.56000000', '0.00740000'], ['2788.55000000', '0.00670000'], ['2788.54000000', '0.00190000'], ['2788.53000000', '0.00190000'], ['2788.52000000', '0.00770000'], ['2788.51000000', '1.33300000'], ['2788.50000000', '0.00850000'], ['2788.49000000', '0.00400000']]","[['2788.59000000', '130.34240000'], ['2788.60000000', '2.95260000'], ['2788.61000000', '0.00370000'], ['2788.62000000', '4.51890000'], ['2788.63000000', '0.70270000'], ['2788.64000000', '1.18570000'], ['2788.65000000', '2.14190000'], ['2788.66000000', '0.00370000'], ['2788.67000000', '0.40550000'], ['2788.68000000', '0.00190000']]",1.4096,142.259,,,,,,,,,,,,,,,,,
2025-07-10 08:53:15.131211+00:00,binance,BTCUSDT,spot,,,,,111295.0,111294.99,111295.0,18763.31996,2072287868.8118782,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:15.692236+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.96797000'], ['111294.98000000', '0.00039000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000'], ['111293.71000000', '0.00010000'], ['111293.39000000', '0.00005000']]","[['111295.00000000', '3.54349000'], ['111295.01000000', '0.00150000'], ['111295.03000000', '0.00465000'], ['111295.10000000', '0.00006000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03684000']]",4.06882,3.61107,,,,,,,,,,,,,,,,,
2025-07-10 08:53:15.789524+00:00,binance,ETHUSDT,spot,,,,,2788.59,2788.58,2788.59,847281.5319,2313158287.473542,2823.18,2604.37,6.636,,,,,,,,,
2025-07-10 08:53:15.891808+00:00,binance,ETHUSDT,orderbook,"[['2788.58000000', '54.12310000'], ['2788.57000000', '0.00380000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.00400000'], ['2788.54000000', '0.00190000'], ['2788.53000000', '0.00400000'], ['2788.52000000', '0.00390000'], ['2788.51000000', '1.32340000'], ['2788.50000000', '1.10750000'], ['2788.49000000', '0.00190000']]","[['2788.59000000', '33.96970000'], ['2788.60000000', '0.00950000'], ['2788.61000000', '2.43100000'], ['2788.62000000', '3.96820000'], ['2788.63000000', '0.20650000'], ['2788.64000000', '2.47480000'], ['2788.65000000', '0.38210000'], ['2788.66000000', '0.00560000'], ['2788.67000000', '0.00550000'], ['2788.68000000', '0.00190000']]",56.57899999999999,43.454800000000006,,,,,,,,,,,,,,,,,
2025-07-10 08:53:17.001523+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.05422,2072258992.772912,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:17.096184+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.30307000'], ['111294.98000000', '0.00039000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.60000000', '0.00010000'], ['111294.59000000', '0.02762000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000']]","[['111295.00000000', '3.53883000'], ['111295.01000000', '0.00150000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03671000'], ['111296.00000000', '0.00300000']]",3.43149,3.6092199999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:53:17.188905+00:00,binance,ETHUSDT,spot,,,,,2788.58,2788.58,2788.59,847281.8179,2313159349.012077,2823.18,2604.37,6.635,,,,,,,,,
2025-07-10 08:53:17.284210+00:00,binance,ETHUSDT,orderbook,"[['2788.58000000', '53.63770000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.00400000'], ['2788.54000000', '0.00190000'], ['2788.53000000', '0.00400000'], ['2788.52000000', '0.00390000'], ['2788.51000000', '1.32340000'], ['2788.50000000', '1.10750000'], ['2788.49000000', '0.00190000']]","[['2788.59000000', '43.98310000'], ['2788.60000000', '0.01330000'], ['2788.61000000', '2.43100000'], ['2788.62000000', '3.96820000'], ['2788.63000000', '0.20650000'], ['2788.64000000', '1.90490000'], ['2788.65000000', '0.38210000'], ['2788.66000000', '0.00560000'], ['2788.67000000', '0.00550000'], ['2788.68000000', '0.00570000']]",56.091699999999996,52.905899999999995,,,,,,,,,,,,,,,,,
2025-07-10 08:53:18.389489+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.0294,2072256297.5458772,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:18.485001+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '2.55427000'], ['111294.98000000', '0.00039000'], ['111294.84000000', '0.00600000'], ['111294.83000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.60000000', '0.00010000'], ['111294.59000000', '0.02762000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000']]","[['111295.00000000', '3.78648000'], ['111295.01000000', '0.00155000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03672000'], ['111296.00000000', '0.00300000']]",2.68269,3.8569299999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:53:18.577792+00:00,binance,ETHUSDT,spot,,,,,2788.59,2788.58,2788.59,847281.9374,2313159682.248582,2823.18,2604.37,6.635,,,,,,,,,
2025-07-10 08:53:18.670762+00:00,binance,ETHUSDT,orderbook,"[['2788.58000000', '18.61900000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.00190000'], ['2788.54000000', '0.00380000'], ['2788.53000000', '0.00190000'], ['2788.52000000', '0.00390000'], ['2788.51000000', '1.33020000'], ['2788.50000000', '1.10750000'], ['2788.49000000', '0.00190000']]","[['2788.59000000', '59.20180000'], ['2788.60000000', '0.00570000'], ['2788.61000000', '2.43100000'], ['2788.62000000', '3.94100000'], ['2788.63000000', '0.20650000'], ['2788.64000000', '1.91050000'], ['2788.65000000', '1.09250000'], ['2788.66000000', '0.00370000'], ['2788.67000000', '0.00550000'], ['2788.68000000', '0.00190000']]",21.0775,68.8001,,,,,,,,,,,,,,,,,
2025-07-10 08:53:19.770200+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18762.99916,2072253014.017281,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:19.864644+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '3.32977000'], ['111294.98000000', '0.00039000'], ['111294.68000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.60000000', '0.00010000'], ['111294.59000000', '0.02762000'], ['111294.52000000', '0.00010000'], ['111294.51000000', '0.02014000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000']]","[['111295.00000000', '3.80159000'], ['111295.01000000', '0.00160000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111295.98000000', '0.00010000'], ['111295.99000000', '0.03672000'], ['111296.00000000', '0.00300000']]",3.3824800000000006,3.8720899999999996,,,,,,,,,,,,,,,,,
2025-07-10 08:53:19.964461+00:00,binance,ETHUSDT,spot,,,,,2788.59,2788.58,2788.59,847281.6599,2313158956.567445,2823.18,2604.37,6.636,,,,,,,,,
2025-07-10 08:53:20.058234+00:00,binance,ETHUSDT,orderbook,"[['2788.58000000', '18.61710000'], ['2788.57000000', '0.00190000'], ['2788.56000000', '0.00550000'], ['2788.55000000', '0.00190000'], ['2788.54000000', '0.00190000'], ['2788.53000000', '0.00190000'], ['2788.52000000', '0.00390000'], ['2788.51000000', '1.33020000'], ['2788.50000000', '1.10750000'], ['2788.49000000', '0.00190000']]","[['2788.59000000', '59.87910000'], ['2788.60000000', '0.00570000'], ['2788.61000000', '1.78780000'], ['2788.62000000', '3.94100000'], ['2788.63000000', '0.20270000'], ['2788.64000000', '0.01480000'], ['2788.65000000', '1.09250000'], ['2788.66000000', '0.00370000'], ['2788.67000000', '0.00550000'], ['2788.68000000', '0.00190000']]",21.073700000000002,66.93469999999998,,,,,,,,,,,,,,,,,
2025-07-10 08:53:21.226917+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.02922,2072256409.443482,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:21.933848+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '5.29052000'], ['111294.98000000', '0.00029000'], ['111294.68000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.60000000', '0.00010000'], ['111294.59000000', '0.02762000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000'], ['111293.52000000', '0.00010000']]","[['111295.00000000', '3.04169000'], ['111295.01000000', '0.00160000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000'], ['111296.45000000', '0.00010000'], ['111296.46000000', '0.04120000']]",5.412939999999999,3.1166699999999996,,,,,,,,,,,,,,,,,
2025-07-10 08:53:22.027381+00:00,binance,ETHUSDT,spot,,,,,2789.08,2789.08,2789.09,847344.3142,2313334820.332586,2823.18,2604.37,6.654,,,,,,,,,
2025-07-10 08:53:22.125253+00:00,binance,ETHUSDT,orderbook,"[['2789.08000000', '54.05330000'], ['2789.07000000', '0.00190000'], ['2789.06000000', '0.00190000'], ['2789.05000000', '0.00550000'], ['2789.04000000', '0.00380000'], ['2789.02000000', '0.00190000'], ['2789.01000000', '0.57620000'], ['2789.00000000', '1.11490000'], ['2788.99000000', '0.71890000'], ['2788.98000000', '0.00190000']]","[['2789.09000000', '122.33560000'], ['2789.10000000', '0.00570000'], ['2789.11000000', '0.47170000'], ['2789.14000000', '0.00550000'], ['2789.15000000', '0.10590000'], ['2789.17000000', '0.00380000'], ['2789.18000000', '0.00570000'], ['2789.19000000', '1.07750000'], ['2789.20000000', '3.54100000'], ['2789.21000000', '0.00190000']]",56.48019999999999,127.55430000000001,,,,,,,,,,,,,,,,,
2025-07-10 08:53:23.225435+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.02941,2072256436.1802697,111999.79,108503.0,2.404,,,,,,,,,
2025-07-10 08:53:23.318477+00:00,binance,BTCUSDT,orderbook,"[['111294.99000000', '5.00546000'], ['111294.98000000', '0.00029000'], ['111294.68000000', '0.00131000'], ['111294.67000000', '0.00161000'], ['111294.30000000', '0.00134000'], ['111293.88000000', '0.00010000'], ['111293.87000000', '0.08995000'], ['111293.39000000', '0.00005000'], ['111293.29000000', '0.00010000'], ['111293.28000000', '0.09532000']]","[['111295.00000000', '3.08045000'], ['111295.01000000', '0.00150000'], ['111295.03000000', '0.00465000'], ['111295.18000000', '0.00006000'], ['111295.49000000', '0.00018000'], ['111295.50000000', '0.02285000'], ['111295.67000000', '0.00134000'], ['111296.00000000', '0.00300000'], ['111296.45000000', '0.00010000'], ['111296.46000000', '0.04120000']]",5.19553,3.1553299999999997,,,,,,,,,,,,,,,,,
2025-07-10 08:53:23.410363+00:00,binance,ETHUSDT,spot,,,,,2789.08,2789.08,2789.09,847350.3252,2313351603.066412,2823.18,2604.37,6.654,,,,,,,,,
2025-07-10 08:53:23.501863+00:00,binance,ETHUSDT,orderbook,"[['2789.08000000', '15.73550000'], ['2789.07000000', '0.00950000'], ['2789.06000000', '0.00190000'], ['2789.05000000', '0.00550000'], ['2789.04000000', '0.00380000'], ['2789.02000000', '0.00190000'], ['2789.01000000', '0.57620000'], ['2789.00000000', '1.11490000'], ['2788.99000000', '0.71890000'], ['2788.98000000', '0.00190000']]","[['2789.09000000', '124.43190000'], ['2789.10000000', '0.00570000'], ['2789.11000000', '0.47170000'], ['2789.14000000', '0.18660000'], ['2789.15000000', '0.10590000'], ['2789.17000000', '0.00380000'], ['2789.18000000', '0.00570000'], ['2789.19000000', '1.07750000'], ['2789.20000000', '3.54280000'], ['2789.21000000', '0.00190000']]",18.169999999999998,129.83350000000002,,,,,,,,,,,,,,,,,
2025-07-10 08:53:24.598975+00:00,binance,BTCUSDT,spot,,,,,111294.99,111294.99,111295.0,18763.03236,2072256765.78061,111999.79,108503.0,2.404,,,,,,,,,
