timestamp,source,symbol,data_type,price,bid,ask,volume,quote_volume,high_24h,low_24h,price_change_24h,bids,asks,bid_volume,ask_volume,instrument,strike,expiry,type,open_interest,iv,mark
2025-07-10 09:48:56.839666+00:00,binance,ETHUSDT,spot,2775.89,2775.88,2775.89,848345.688,2318334431.948852,2823.18,2606.49,6.292,,,,,,,,,,,
2025-07-10 09:48:56.937690+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2775.88000000', '63.71100000'], ['2775.87000000', '1.05000000'], ['2775.86000000', '1.62550000'], ['2775.85000000', '0.72990000'], ['2775.84000000', '0.00780000'], ['2775.83000000', '10.34100000'], ['2775.82000000', '10.79220000'], ['2775.81000000', '6.01500000'], ['2775.80000000', '12.31130000'], ['2775.79000000', '0.00380000']]","[['2775.89000000', '16.22340000'], ['2775.90000000', '0.01530000'], ['2775.91000000', '0.07960000'], ['2775.92000000', '1.42630000'], ['2775.93000000', '0.00380000'], ['2775.94000000', '0.00190000'], ['2775.95000000', '0.00560000'], ['2775.96000000', '0.00380000'], ['2775.97000000', '0.00190000'], ['2775.98000000', '0.00190000']]",106.58749999999999,17.763499999999997,,,,,,,
2025-07-10 09:48:58.033678+00:00,binance,BTCUSDT,spot,111086.72,111086.72,111086.73,18808.64143,2077926503.2945747,111999.79,108503.0,2.155,,,,,,,,,,,
2025-07-10 09:48:58.125649+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.74742000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01824000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00056000'], ['111086.13000000', '0.09163000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000'], ['111085.39000000', '0.01806000']]","[['111086.73000000', '2.62231000'], ['111086.74000000', '0.00025000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111086.99000000', '0.42997000'], ['111087.00000000', '0.00025000'], ['111087.57000000', '0.00135000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000']]",4.19136,3.0838,,,,,,,
2025-07-10 09:48:58.217068+00:00,binance,ETHUSDT,spot,2776.37,2776.36,2776.37,848368.9637,2318399152.207075,2823.18,2606.49,6.31,,,,,,,,,,,
2025-07-10 09:48:58.311575+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.36000000', '67.74790000'], ['2776.35000000', '0.59030000'], ['2776.33000000', '0.00570000'], ['2776.32000000', '0.97200000'], ['2776.31000000', '1.02010000'], ['2776.30000000', '1.38580000'], ['2776.29000000', '0.48150000'], ['2776.28000000', '0.00380000'], ['2776.27000000', '0.00190000'], ['2776.26000000', '0.00560000']]","[['2776.37000000', '15.43890000'], ['2776.38000000', '0.00950000'], ['2776.39000000', '0.00190000'], ['2776.40000000', '0.00400000'], ['2776.41000000', '0.06870000'], ['2776.42000000', '0.00560000'], ['2776.43000000', '0.00380000'], ['2776.44000000', '0.00190000'], ['2776.45000000', '0.18210000'], ['2776.46000000', '0.05810000']]",72.2146,15.774499999999996,,,,,,,
2025-07-10 09:48:59.422736+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18808.59179,2077921121.9351504,111999.79,108503.0,2.155,,,,,,,,,,,
2025-07-10 09:48:59.531525+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.75165000'], ['111086.71000000', '0.00005000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01824000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00056000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000']]","[['111086.73000000', '2.36733000'], ['111086.74000000', '0.00035000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111086.98000000', '0.00010000'], ['111086.99000000', '0.24403000'], ['111087.57000000', '0.00135000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000']]",4.17763,2.6428300000000005,,,,,,,
2025-07-10 09:48:59.623428+00:00,binance,ETHUSDT,spot,2776.44,2776.44,2776.45,848366.8939,2318393785.508095,2823.18,2606.49,6.313,,,,,,,,,,,
2025-07-10 09:48:59.714502+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '88.78310000'], ['2776.42000000', '0.00380000'], ['2776.41000000', '3.19690000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00750000'], ['2776.38000000', '3.54110000'], ['2776.37000000', '0.00380000'], ['2776.36000000', '3.95620000'], ['2776.35000000', '0.63430000'], ['2776.34000000', '0.00560000']]","[['2776.45000000', '30.06010000'], ['2776.46000000', '0.06360000'], ['2776.47000000', '0.02730000'], ['2776.48000000', '0.00390000'], ['2776.49000000', '0.00570000'], ['2776.50000000', '0.72410000'], ['2776.51000000', '0.00190000'], ['2776.52000000', '0.00750000'], ['2776.54000000', '0.00190000'], ['2776.57000000', '0.03410000']]",101.51409999999998,30.9301,,,,,,,
2025-07-10 09:49:00.814820+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18808.59541,2077921526.2480655,111999.79,108503.0,2.155,,,,,,,,,,,
2025-07-10 09:49:00.908532+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.74667000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01824000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00185000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000'], ['111085.40000000', '0.00096000']]","[['111086.73000000', '2.53428000'], ['111086.74000000', '0.00035000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111086.98000000', '0.00010000'], ['111086.99000000', '0.24403000'], ['111087.57000000', '0.00135000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000']]",4.17485,2.8097800000000004,,,,,,,
2025-07-10 09:49:01.000506+00:00,binance,ETHUSDT,spot,2776.45,2776.44,2776.45,848366.0587,2318391697.941051,2823.18,2606.49,6.313,,,,,,,,,,,
2025-07-10 09:49:01.092414+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '89.51400000'], ['2776.43000000', '0.00870000'], ['2776.42000000', '0.00190000'], ['2776.41000000', '3.19500000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00560000'], ['2776.38000000', '3.54110000'], ['2776.37000000', '0.00190000'], ['2776.36000000', '3.95620000'], ['2776.35000000', '0.63430000']]","[['2776.45000000', '14.13950000'], ['2776.46000000', '0.06360000'], ['2776.47000000', '0.02730000'], ['2776.48000000', '0.00390000'], ['2776.49000000', '0.00570000'], ['2776.50000000', '0.72410000'], ['2776.51000000', '0.00190000'], ['2776.52000000', '0.00750000'], ['2776.53000000', '0.00190000'], ['2776.54000000', '0.00190000']]",102.2405,14.977299999999996,,,,,,,
2025-07-10 09:49:02.193716+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18808.52934,2077914373.6687336,111999.79,108503.0,2.155,,,,,,,,,,,
2025-07-10 09:49:02.297878+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.74138000'], ['111086.71000000', '0.00005000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01824000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00185000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000']]","[['111086.73000000', '2.53376000'], ['111086.74000000', '0.00045000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111087.57000000', '0.00145000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000'], ['111088.92000000', '0.08405000'], ['111088.95000000', '0.00010000']]",4.1686499999999995,2.6494800000000005,,,,,,,
2025-07-10 09:49:02.389749+00:00,binance,ETHUSDT,spot,2776.45,2776.44,2776.45,848364.864,2318388585.694744,2823.18,2606.49,6.313,,,,,,,,,,,
2025-07-10 09:49:02.479830+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '83.93370000'], ['2776.43000000', '0.01060000'], ['2776.42000000', '0.00570000'], ['2776.41000000', '1.66510000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00750000'], ['2776.38000000', '5.36560000'], ['2776.37000000', '0.00190000'], ['2776.36000000', '0.29990000'], ['2776.35000000', '0.63430000']]","[['2776.45000000', '26.00460000'], ['2776.46000000', '0.06550000'], ['2776.47000000', '0.02940000'], ['2776.48000000', '0.00390000'], ['2776.49000000', '0.00570000'], ['2776.50000000', '0.72410000'], ['2776.51000000', '0.00190000'], ['2776.52000000', '0.00750000'], ['2776.53000000', '0.00190000'], ['2776.54000000', '0.00190000']]",93.30609999999999,26.8464,,,,,,,
2025-07-10 09:49:03.575224+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18800.48377,2077039816.5506432,111999.79,108503.0,2.152,,,,,,,,,,,
2025-07-10 09:49:03.678830+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.74328000'], ['111086.71000000', '0.00005000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01824000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00185000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000']]","[['111086.73000000', '2.38385000'], ['111086.74000000', '0.00040000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111087.57000000', '0.00145000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000'], ['111088.92000000', '0.08405000'], ['111088.95000000', '0.00010000']]",4.1705499999999995,2.4995200000000004,,,,,,,
2025-07-10 09:49:03.771758+00:00,binance,ETHUSDT,spot,2776.45,2776.44,2776.45,848364.1908,2318386899.493355,2823.18,2606.49,6.313,,,,,,,,,,,
2025-07-10 09:49:03.867087+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '85.44320000'], ['2776.43000000', '0.01060000'], ['2776.42000000', '0.00570000'], ['2776.41000000', '1.66510000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00750000'], ['2776.38000000', '5.36560000'], ['2776.37000000', '0.00190000'], ['2776.36000000', '0.29990000'], ['2776.35000000', '0.63430000']]","[['2776.45000000', '21.94180000'], ['2776.46000000', '0.06550000'], ['2776.47000000', '0.02940000'], ['2776.48000000', '0.00390000'], ['2776.49000000', '0.00570000'], ['2776.50000000', '0.72410000'], ['2776.51000000', '0.00190000'], ['2776.52000000', '0.00750000'], ['2776.53000000', '0.00190000'], ['2776.54000000', '0.00190000']]",94.81559999999999,22.7836,,,,,,,
2025-07-10 09:49:04.964791+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18800.35391,2077025709.1206298,111999.79,108503.0,2.152,,,,,,,,,,,
2025-07-10 09:49:05.074048+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.73913000'], ['111086.71000000', '0.00270000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01814000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00185000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000']]","[['111086.73000000', '2.78725000'], ['111086.74000000', '0.00040000'], ['111086.94000000', '0.00010000'], ['111086.95000000', '0.02762000'], ['111087.57000000', '0.00145000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000'], ['111088.92000000', '0.08405000'], ['111088.95000000', '0.00010000']]",4.16895,2.9029200000000004,,,,,,,
2025-07-10 09:49:05.166766+00:00,binance,ETHUSDT,spot,2776.44,2776.44,2776.45,848366.8181,2318394524.824403,2823.18,2606.49,6.312,,,,,,,,,,,
2025-07-10 09:49:05.271901+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '22.44870000'], ['2776.43000000', '0.75620000'], ['2776.42000000', '0.00570000'], ['2776.41000000', '0.70520000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00560000'], ['2776.38000000', '0.00190000'], ['2776.37000000', '0.00190000'], ['2776.36000000', '0.29610000'], ['2776.35000000', '0.05790000']]","[['2776.45000000', '43.03770000'], ['2776.46000000', '0.32830000'], ['2776.47000000', '0.02940000'], ['2776.48000000', '0.00580000'], ['2776.49000000', '1.11010000'], ['2776.50000000', '2.10400000'], ['2776.51000000', '0.00400000'], ['2776.52000000', '0.00560000'], ['2776.53000000', '0.00190000'], ['2776.54000000', '0.00190000']]",25.660999999999998,46.6287,,,,,,,
2025-07-10 09:49:06.373731+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18800.35647,2077025993.6430273,111999.79,108503.0,2.152,,,,,,,,,,,
2025-07-10 09:49:06.465999+00:00,binance,BTCUSDT,orderbook,,,,,,,,,"[['111086.72000000', '3.73651000'], ['111086.71000000', '0.00270000'], ['111086.69000000', '0.29724000'], ['111086.28000000', '0.01814000'], ['111086.27000000', '0.00716000'], ['111086.26000000', '0.00126000'], ['111086.15000000', '0.00185000'], ['111086.13000000', '0.09168000'], ['111086.00000000', '0.00774000'], ['111085.46000000', '0.00205000']]","[['111086.73000000', '2.78538000'], ['111086.74000000', '0.00030000'], ['111086.76000000', '0.00010000'], ['111086.77000000', '0.25486000'], ['111086.78000000', '0.38643000'], ['111086.95000000', '0.02752000'], ['111087.57000000', '0.00135000'], ['111087.89000000', '0.00005000'], ['111088.12000000', '0.00180000'], ['111088.91000000', '0.00010000']]",4.16633,3.45789,,,,,,,
2025-07-10 09:49:06.559281+00:00,binance,ETHUSDT,spot,2776.45,2776.44,2776.45,848366.7556,2318394393.152387,2823.18,2606.49,6.313,,,,,,,,,,,
2025-07-10 09:49:06.650361+00:00,binance,ETHUSDT,orderbook,,,,,,,,,"[['2776.44000000', '25.96750000'], ['2776.43000000', '0.76220000'], ['2776.42000000', '0.00570000'], ['2776.41000000', '0.51490000'], ['2776.40000000', '1.38180000'], ['2776.39000000', '0.00560000'], ['2776.38000000', '0.00190000'], ['2776.37000000', '0.00190000'], ['2776.36000000', '0.29610000'], ['2776.35000000', '0.00190000']]","[['2776.45000000', '36.08870000'], ['2776.46000000', '0.32830000'], ['2776.47000000', '0.02940000'], ['2776.48000000', '0.00580000'], ['2776.49000000', '1.11010000'], ['2776.50000000', '2.10400000'], ['2776.51000000', '0.00400000'], ['2776.52000000', '0.00560000'], ['2776.53000000', '0.00190000'], ['2776.54000000', '0.00190000']]",28.9395,39.679700000000004,,,,,,,
2025-07-10 09:48:55.143728+00:00,deribit,BTC,option,,0.2775,0.2855,0.0,,,,,,,,,BTC-11JUL25-80000-C,80000.0,1752220800000.0,call,0.1,100.82,0.2806
2025-07-10 09:48:55.453736+00:00,deribit,BTC,option,,0.0,0.0001,1.5,,,,,,,,,BTC-11JUL25-80000-P,80000.0,1752220800000.0,put,159.9,100.82,0.0
2025-07-10 09:48:55.763790+00:00,deribit,BTC,option,,0.22,0.252,0.0,,,,,,,,,BTC-11JUL25-85000-C,85000.0,1752220800000.0,call,0.0,94.92,0.2356
2025-07-10 09:48:56.165507+00:00,deribit,BTC,option,,0.0,0.0001,0.0,,,,,,,,,BTC-11JUL25-85000-P,85000.0,1752220800000.0,put,1196.6,94.92,0.0
2025-07-10 09:48:56.558738+00:00,deribit,BTC,option,,0.173,0.2085,0.0,,,,,,,,,BTC-11JUL25-90000-C,90000.0,1752220800000.0,call,0.9,81.44,0.1906
2025-07-10 09:48:56.868532+00:00,deribit,BTC,option,,0.0,0.0001,0.0,,,,,,,,,BTC-11JUL25-90000-P,90000.0,1752220800000.0,put,343.9,81.44,0.0
2025-07-10 09:48:57.179161+00:00,deribit,BTC,option,,0.1545,0.1915,0.1,,,,,,,,,BTC-11JUL25-92000-C,92000.0,1752220800000.0,call,0.0,79.75,0.1726
2025-07-10 09:48:57.491344+00:00,deribit,BTC,option,,0.0,0.0001,0.0,,,,,,,,,BTC-11JUL25-92000-P,92000.0,1752220800000.0,put,1107.6,79.75,0.0
2025-07-10 09:48:57.802488+00:00,deribit,BTC,option,,0.1355,0.174,0.0,,,,,,,,,BTC-11JUL25-94000-C,94000.0,1752220800000.0,call,0.1,79.75,0.1547
2025-07-10 09:48:58.110867+00:00,deribit,BTC,option,,0.0,0.0001,0.0,,,,,,,,,BTC-11JUL25-94000-P,94000.0,1752220800000.0,put,420.7,79.75,0.0
2025-07-10 09:48:58.426567+00:00,deribit,BTC,option,,0.1445,0.147,0.0,,,,,,,,,BTC-11JUL25-95000-C,95000.0,1752220800000.0,call,2.6,79.75,0.1457
2025-07-10 09:48:58.736349+00:00,deribit,BTC,option,,0.0,0.0001,0.0,,,,,,,,,BTC-11JUL25-95000-P,95000.0,1752220800000.0,put,1777.7,79.75,0.0
2025-07-10 09:48:59.046468+00:00,deribit,BTC,option,,0.136,0.1375,0.0,,,,,,,,,BTC-11JUL25-96000-C,96000.0,1752220800000.0,call,5.5,79.75,0.1367
2025-07-10 09:48:59.356751+00:00,deribit,BTC,option,,0.0,0.0001,1.1,,,,,,,,,BTC-11JUL25-96000-P,96000.0,1752220800000.0,put,215.5,79.75,0.0
2025-07-10 09:48:59.678404+00:00,deribit,BTC,option,,0.1075,0.1485,0.0,,,,,,,,,BTC-11JUL25-97000-C,97000.0,1752220800000.0,call,0.0,79.75,0.1277
2025-07-10 09:48:59.988088+00:00,deribit,BTC,option,,0.0,0.0001,5.0,,,,,,,,,BTC-11JUL25-97000-P,97000.0,1752220800000.0,put,53.4,79.75,0.0
2025-07-10 09:49:00.306313+00:00,deribit,BTC,option,,0.118,0.1195,0.0,,,,,,,,,BTC-11JUL25-98000-C,98000.0,1752220800000.0,call,6.4,79.75,0.1187
2025-07-10 09:49:00.615868+00:00,deribit,BTC,option,,0.0,0.0001,16.6,,,,,,,,,BTC-11JUL25-98000-P,98000.0,1752220800000.0,put,164.4,79.75,0.0
2025-07-10 09:49:00.927509+00:00,deribit,BTC,option,,0.109,0.1105,0.0,,,,,,,,,BTC-11JUL25-99000-C,99000.0,1752220800000.0,call,11.7,79.75,0.1097
2025-07-10 09:49:01.238969+00:00,deribit,BTC,option,,0.0,0.0001,10.8,,,,,,,,,BTC-11JUL25-99000-P,99000.0,1752220800000.0,put,176.4,79.75,0.0
2025-07-10 09:49:01.902057+00:00,deribit,ETH,option,,0.423,0.426,0.0,,,,,,,,,ETH-11JUL25-1600-C,1600.0,1752220800000.0,call,0.0,141.8,0.4243
2025-07-10 09:49:02.210703+00:00,deribit,ETH,option,,0.0,0.0002,0.0,,,,,,,,,ETH-11JUL25-1600-P,1600.0,1752220800000.0,put,2275.0,141.8,0.0
2025-07-10 09:49:02.518579+00:00,deribit,ETH,option,,0.351,0.3535,0.0,,,,,,,,,ETH-11JUL25-1800-C,1800.0,1752220800000.0,call,100.0,141.36,0.3523
2025-07-10 09:49:02.832542+00:00,deribit,ETH,option,,0.0,0.0002,550.0,,,,,,,,,ETH-11JUL25-1800-P,1800.0,1752220800000.0,put,5632.0,141.36,0.0
2025-07-10 09:49:03.143946+00:00,deribit,ETH,option,,0.2915,0.339,0.0,,,,,,,,,ETH-11JUL25-1900-C,1900.0,1752220800000.0,call,0.0,140.5,0.3164
2025-07-10 09:49:03.460386+00:00,deribit,ETH,option,,0.0,0.0002,169.0,,,,,,,,,ETH-11JUL25-1900-P,1900.0,1752220800000.0,put,3350.0,140.5,0.0
2025-07-10 09:49:03.770519+00:00,deribit,ETH,option,,0.2545,0.305,0.0,,,,,,,,,ETH-11JUL25-2000-C,2000.0,1752220800000.0,call,1.0,140.37,0.2804
2025-07-10 09:49:04.082596+00:00,deribit,ETH,option,,0.0,0.0002,50.0,,,,,,,,,ETH-11JUL25-2000-P,2000.0,1752220800000.0,put,4528.0,140.37,0.0
2025-07-10 09:49:04.459951+00:00,deribit,ETH,option,,0.2355,0.2875,0.0,,,,,,,,,ETH-11JUL25-2050-C,2050.0,1752220800000.0,call,2.0,140.28,0.2624
2025-07-10 09:49:04.777271+00:00,deribit,ETH,option,,0.0,0.0002,51.0,,,,,,,,,ETH-11JUL25-2050-P,2050.0,1752220800000.0,put,5909.0,140.28,0.0
2025-07-10 09:49:05.086742+00:00,deribit,ETH,option,,0.2175,0.27,0.0,,,,,,,,,ETH-11JUL25-2100-C,2100.0,1752220800000.0,call,3.0,138.93,0.2444
2025-07-10 09:49:05.397499+00:00,deribit,ETH,option,,0.0,0.0002,4.0,,,,,,,,,ETH-11JUL25-2100-P,2100.0,1752220800000.0,put,3259.0,138.93,0.0
2025-07-10 09:49:05.706780+00:00,deribit,ETH,option,,0.2255,0.228,0.0,,,,,,,,,ETH-11JUL25-2150-C,2150.0,1752220800000.0,call,118.0,138.76,0.2264
2025-07-10 09:49:06.021046+00:00,deribit,ETH,option,,0.0,0.0002,384.0,,,,,,,,,ETH-11JUL25-2150-P,2150.0,1752220800000.0,put,3511.0,138.76,0.0
2025-07-10 09:49:06.339243+00:00,deribit,ETH,option,,0.207,0.21,0.0,,,,,,,,,ETH-11JUL25-2200-C,2200.0,1752220800000.0,call,243.0,138.73,0.2085
2025-07-10 09:49:06.648749+00:00,deribit,ETH,option,,0.0,0.0003,12.0,,,,,,,,,ETH-11JUL25-2200-P,2200.0,1752220800000.0,put,7519.0,138.73,0.0
2025-07-10 09:49:06.959766+00:00,deribit,ETH,option,,0.1885,0.192,0.0,,,,,,,,,ETH-11JUL25-2250-C,2250.0,1752220800000.0,call,394.0,137.28,0.1905
2025-07-10 09:49:07.270626+00:00,deribit,ETH,option,,0.0,0.0002,342.0,,,,,,,,,ETH-11JUL25-2250-P,2250.0,1752220800000.0,put,4933.0,137.28,0.0
2025-07-10 09:49:07.579701+00:00,deribit,ETH,option,,0.1715,0.1745,0.0,,,,,,,,,ETH-11JUL25-2300-C,2300.0,1752220800000.0,call,845.0,128.19,0.1725
2025-07-10 09:49:07.889427+00:00,deribit,ETH,option,,0.0,0.0003,2185.0,,,,,,,,,ETH-11JUL25-2300-P,2300.0,1752220800000.0,put,13299.0,128.19,0.0
2025-07-10 09:49:07.756891+00:00,binance,BTCUSDT,spot,111086.73,111086.72,111086.73,18800.36515,2077026961.03444,111999.79,108503.0,2.152,,,,,,,,,,,
